0.877074278159164,2,725.804889980317,0.997073127344344
0.87815300009107,2,741.542733662975,0.939844604861932
0.872908393271972,2,755.438192423463,0.889315663914703
0.863376679560735,2,767.780145451336,0.844435834722443
0.850952388044465,2,778.830345140182,0.804253290399339
0.836640144157284,2,788.767935213287,0.768116599224414
0.821129702536832,2,797.759044385453,0.735421656780185
0.804906064873808,2,805.93834873997,0.705678731854668
0.78834763445081,2,813.400785010445,0.678542599962013
0.77168465585686,2,820.246054347503,0.65365071146364
0.755121884244415,2,826.538994856222,0.630767291431918
0.738775176290457,2,832.347871695065,0.60964410292704
0.722722323880071,2,837.730189517335,0.59007203811878
0.70704725893258,2,842.724346485094,0.571911467326931
0.69176751208231,2,847.377317977058,0.554991570992516
0.676929653697451,2,851.716882125883,0.539211337724061
0.662535858002071,2,855.776491578276,0.524449121533544
0.648581242895204,2,859.585039153545,0.510599857623468
0.635084735336719,2,863.160132778908,0.497599517167619
0.622021422319021,2,866.527289100115,0.485355312363215
0.60940139522547,2,869.6997067047,0.47381924834656
0.597195646836635,2,872.697987843324,0.46291640784247
0.585409350032865,2,875.532123279378,0.452610460802261
0.574020298396757,2,878.217109620073,0.442846874108829
0.563006879686857,2,880.766201692392,0.433577448391312
0.552370812085096,2,883.186070191715,0.424777926575597
0.542082684353849,2,885.489523340095,0.416401733308753
0.532143294953845,2,887.681688366216,0.408430224122862
0.52253143097628,2,889.771905255858,0.400829435433258
0.513227169467535,2,891.768524902427,0.393569000354822
0.504230914906077,2,893.675016672282,0.386636303009893
0.49551722154626,2,895.499910260362,0.380000326325966
0.487086561398641,2,897.245878076593,0.373651352448765
0.478921026381518,2,898.91910773777,0.367566880953575
0.471003955096433,2,900.525181404242,0.361726613075489
0.463336122154524,2,902.065892047077,0.356124028919736
0.455896381245093,2,903.547234296784,0.35073732982989
0.448685755400513,2,904.970568040406,0.345561570762166
0.441689615051035,2,906.340199555953,0.340581092523822
0.434894378576631,2,907.660041776879,0.335781666265906
